No.,구분,년월,주차,사번,이름,직급,사업장,부서명,월,화,수,목,금,토,일,주확정근무시간,평일확정근무시간,법정휴게시간,비업무_기타,비업무,비업무(중식)
1939,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100238,임예린,S4(대리),판교,해양SW1팀,544,564,580,556,583,0,0,2827,2827,223,0,229,300
1940,재량 근로시간제,202607,1주차(06월 29일~07월 05일),00100239,이하람,S5(과장),구미,품질팀,535,511,503,541,502,0,0,2593,2593,227,0,165,300
1941,재량 근로시간제,202607,1주차(06월 29일~07월 05일),00100240,구은서,S6(차장),판교,소나개발팀,527,551,533,532,500,0,0,2643,2643,182,0,91,300
1942,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100241,배하윤,S5(과장),거제,소나개발팀,523,538,518,515,556,0,0,2651,2651,246,0,235,300
1943,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100242,정민준,S5(과장),거제,구매팀,494,508,487,481,470,0,0,2439,2439,190,0,222,300
1944,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100243,박다은,S5(과장),판교,소나개발팀,461,521,532,500,518,0,0,2532,2532,249,0,200,300
1945,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100244,권예린,수석연구원,거제,해양SW1팀,516,550,590,541,526,0,0,2723,2723,273,0,265,300
1946,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100245,박현우,책임연구원,판교,품질팀,564,520,512,584,525,0,0,2704,2704,212,0,219,300
1947,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100246,이도윤,S6(차장),거제,경영지원팀,556,551,552,544,512,0,0,2714,2714,283,0,271,300
1948,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100247,서나윤,S3(사원),판교,소나개발팀,534,500,514,515,568,0,0,2632,2632,215,0,184,300
1949,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100248,이동현,S4(대리),구미,전략기획팀,560,581,539,554,573,253,0,3061,2807,249,0,160,300
1950,모성보호대상자,202607,1주차(06월 29일~07월 05일),00100249,최가은,S4(대리),판교,전략기획팀,478,557,550,508,533,0,0,2626,2626,283,0,126,300
1951,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100250,권수아,책임연구원,거제,해양SW1팀,563,566,571,527,556,0,0,2783,2783,264,0,222,300
1952,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100251,홍윤서,전문연구원,구미,전략기획팀,499,476,521,515,536,0,0,2547,2547,205,0,224,300
1953,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100252,신채원,수석연구원,판교,소나개발팀,527,517,560,583,531,0,0,2717,2717,285,0,143,300
1954,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100253,임민준,S4(대리),거제,구매팀,497,476,524,485,511,0,0,2492,2492,301,0,293,300
1955,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100254,이현우,S4(대리),거제,기구설계팀,516,532,508,505,523,0,0,2584,2584,222,0,144,300
1956,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100255,송하람,전문연구원,구미,전략기획팀,556,527,551,553,575,0,0,2761,2761,300,0,175,300
1957,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100256,윤나윤,S4(대리),거제,Smart Vessel사업팀,507,524,502,502,523,0,0,2557,2557,262,0,132,300
1958,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100257,김태윤,S6(차장),거제,구매팀,484,512,527,470,474,0,0,2467,2467,224,0,198,300
1959,재량 근로시간제,202607,1주차(06월 29일~07월 05일),00100258,서건우,S5(과장),거제,Smart Vessel사업팀,457,463,478,536,459,0,0,2394,2394,193,0,98,300
1960,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100259,조준서,수석연구원,구미,R&D 1팀,515,471,465,444,491,0,0,2386,2386,221,0,222,300
1961,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100260,안하윤,S3(사원),구미,기구설계팀,560,533,559,555,511,0,0,2719,2719,225,0,147,300
1962,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100261,박하윤,S4(대리),구미,경영지원팀,529,505,544,520,503,0,0,2602,2602,265,0,306,300
1963,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100262,이다은,S4(대리),구미,소나개발팀,511,579,495,502,519,185,0,2791,2606,257,0,78,300
1964,모성보호대상자,202607,1주차(06월 29일~07월 05일),00100263,장서윤,선임연구원,거제,전략기획팀,533,523,515,535,550,0,0,2654,2654,194,0,144,300
1965,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100264,장도윤,S3(사원),판교,경영지원팀,553,528,529,523,524,0,0,2657,2657,217,0,345,300
1966,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100265,오다인,S4(대리),구미,해양SW1팀,509,499,511,539,529,0,0,2587,2587,274,0,106,300
1967,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100266,구유진,S5(과장),판교,Smart Vessel사업팀,470,500,465,495,515,0,0,2445,2445,309,0,203,300
1968,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100267,안은서,S4(대리),구미,전략기획팀,517,481,476,515,491,0,0,2479,2479,311,0,254,300
1969,"선택적 근로시간제,탄력적 근로시간제",202607,1주차(06월 29일~07월 05일),00100268,강도윤,S3(사원),구미,해양SW1팀,530,502,590,566,513,0,0,2701,2701,190,0,259,300
1970,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100269,이건우,책임연구원,구미,품질팀,512,552,518,544,481,0,0,2608,2608,270,0,94,300
1971,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100270,조나윤,전문연구원,구미,경영지원팀,502,545,521,505,500,0,0,2573,2573,263,0,260,300
1972,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100271,장태윤,S6(차장),판교,경영지원팀,467,541,517,530,491,175,0,2722,2547,200,0,232,300
1973,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100272,배민준,S3(사원),구미,경영지원팀,529,545,530,507,532,0,0,2642,2642,226,0,393,300
1974,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100273,박가은,S5(과장),판교,해양SW2팀,484,476,475,458,515,0,0,2410,2410,307,0,295,300
1975,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100274,서서연,수석연구원,판교,해양SW1팀,549,517,560,549,575,0,0,2750,2750,235,0,219,300
1976,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100275,최가은,S6(차장),서울2,경영지원팀,544,527,557,544,528,0,0,2701,2701,295,0,265,300
1977,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100276,정승우,S3(사원),판교,해양SW2팀,471,475,492,470,494,0,0,2401,2401,284,0,226,300
1978,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100277,류현우,수석연구원,거제,기구설계팀,541,541,532,550,518,0,0,2683,2683,267,0,98,300
1979,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100278,황소율,S4(대리),구미,해양SW1팀,542,502,515,550,528,0,0,2637,2637,251,0,152,300
1980,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100279,조予진,S3(사원),구미,R&D 1팀,526,505,528,464,526,0,0,2549,2549,188,0,267,300
1981,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100280,장채원,전문연구원,구미,Smart Vessel사업팀,491,477,494,446,445,0,0,2353,2353,223,0,132,300
1982,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100281,임하윤,책임연구원,구미,Smart Vessel사업팀,483,491,492,499,508,0,0,2473,2473,284,0,77,300
1983,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100282,권민준,선임연구원,거제,소나개발팀,480,491,520,507,500,0,0,2499,2499,306,0,124,300
1984,재량 근로시간제,202607,1주차(06월 29일~07월 05일),00100283,신다은,전문연구원,구미,R&D 1팀,508,431,533,513,517,0,0,2502,2502,299,0,201,300
1985,모성보호대상자,202607,1주차(06월 29일~07월 05일),00100284,구예린,S4(대리),구미,해양SW1팀,546,497,572,529,536,0,0,2681,2681,234,0,177,300
1986,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100285,장예린,S3(사원),판교,Smart Vessel사업팀,504,500,523,499,478,0,0,2504,2504,207,0,189,300
1987,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100286,임준서,S4(대리),거제,전략기획팀,524,596,526,527,559,0,0,2732,2732,187,0,193,300
1988,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100287,오윤서,S3(사원),거제,R&D 1팀,503,495,485,467,486,0,0,2437,2437,298,0,188,300
1989,재량 근로시간제,202607,1주차(06월 29일~07월 05일),00100288,정수아,S4(대리),구미,경영지원팀,538,500,536,526,548,0,0,2648,2648,298,0,365,300
1990,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100289,오민준,S4(대리),판교,전략기획팀,503,510,500,527,488,0,0,2529,2529,194,0,149,300
1991,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100290,윤동현,S4(대리),서울2,경영지원팀,506,511,521,469,523,0,0,2530,2530,230,0,220,300
1992,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100291,최하람,전문연구원,거제,구매팀,482,485,506,497,517,0,0,2488,2488,312,0,210,300
1993,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100292,박우진,S5(과장),거제,소나개발팀,529,473,544,536,490,0,0,2572,2572,249,0,81,300
1994,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100293,김서연,S6(차장),구미,해양SW1팀,518,532,569,538,573,0,0,2731,2731,276,0,243,300
1995,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100294,권채원,S3(사원),구미,해양SW2팀,460,544,485,512,529,0,0,2530,2530,219,0,203,300
1996,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100295,장소율,S7(부장),구미,Smart Vessel사업팀,462,509,466,499,502,0,0,2438,2438,215,0,95,300
1997,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100296,서지민,S5(과장),거제,전략기획팀,539,515,507,509,524,0,143,2738,2596,307,0,146,300
1998,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100297,서시우,S5(과장),판교,해양SW2팀,524,446,475,448,499,0,91,2483,2392,247,0,326,300
1999,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100298,전도윤,책임연구원,서울2,소나개발팀,530,505,529,522,529,128,0,2743,2615,266,0,160,300
2000,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100299,한서윤,S5(과장),판교,소나개발팀,516,514,492,529,547,0,0,2598,2598,282,0,76,300
2001,재량 근로시간제,202607,1주차(06월 29일~07월 05일),00100300,송하은,전문연구원,판교,전략기획팀,536,565,580,564,545,0,0,2790,2790,240,0,252,300
2002,"선택적 근로시간제,탄력적 근로시간제",202607,1주차(06월 29일~07월 05일),00100301,신민준,S4(대리),서울2,해양SW1팀,554,551,565,533,574,254,0,3032,2777,257,0,176,300
2003,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100302,배서연,S4(대리),구미,R&D 1팀,439,518,488,520,488,0,0,2452,2452,266,0,232,300
2004,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100303,홍도윤,S4(대리),서울2,구매팀,482,511,514,461,542,0,0,2510,2510,196,0,255,300
2005,재량 근로시간제,202607,1주차(06월 29일~07월 05일),00100304,배수아,전문연구원,구미,소나개발팀,526,523,506,535,461,0,0,2551,2551,244,0,103,300
2006,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100305,신채원,S6(차장),거제,소나개발팀,494,528,469,499,512,0,0,2502,2502,311,0,104,300
2007,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100306,이수아,책임연구원,구미,기구설계팀,520,526,512,520,526,0,0,2603,2603,223,0,99,300
2008,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100307,정현우,S3(사원),거제,전략기획팀,487,545,539,464,529,0,0,2565,2565,204,0,128,300
2009,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100308,송현우,책임연구원,구미,전략기획팀,473,502,532,536,541,0,0,2585,2585,181,0,133,300
2010,재량 근로시간제,202607,1주차(06월 29일~07월 05일),00100309,송가은,전문연구원,판교,전략기획팀,499,480,545,508,512,0,0,2543,2543,239,0,212,300
2011,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100310,김채원,S5(과장),구미,R&D 1팀,527,486,534,485,469,0,0,2501,2501,232,0,255,300
2012,"선택적 근로시간제,탄력적 근로시간제",202607,1주차(06월 29일~07월 05일),00100311,김성민,S4(대리),거제,해양SW2팀,464,485,528,509,461,0,0,2447,2447,295,0,208,300
2013,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100312,조현우,S3(사원),구미,해양SW2팀,478,427,491,513,463,0,0,2371,2371,192,0,260,300
2014,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100313,권하은,S3(사원),구미,소나개발팀,500,488,482,527,502,0,0,2500,2500,210,0,179,300
2015,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100314,배하윤,S5(과장),구미,경영지원팀,550,548,563,591,510,0,0,2762,2762,265,0,288,300
2016,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100315,장재현,S5(과장),구미,품질팀,488,554,527,505,484,0,0,2558,2558,307,0,174,300
2017,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100316,구지민,S7(부장),구미,경영지원팀,550,509,500,590,553,0,0,2702,2702,310,0,418,300
2018,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100317,황은서,S5(과장),구미,Smart Vessel사업팀,496,510,490,513,521,0,0,2531,2531,292,0,151,300
2019,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100318,전소율,선임연구원,구미,전략기획팀,543,524,541,519,570,0,0,2696,2696,292,0,133,300
2020,재량 근로시간제,202607,1주차(06월 29일~07월 05일),00100319,오은서,S4(대리),판교,경영지원팀,515,501,515,520,527,0,0,2578,2578,229,0,233,300
2021,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100320,황태윤,S5(과장),구미,전략기획팀,502,523,520,532,556,0,0,2632,2632,230,0,173,300
2022,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100321,서우진,S5(과장),거제,해양SW1팀,563,554,536,548,553,0,0,2754,2754,286,0,170,300
2023,모성보호대상자,202607,1주차(06월 29일~07월 05일),00100322,한다은,S3(사원),구미,품질팀,533,566,557,509,567,0,0,2732,2732,262,0,151,300
2024,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100323,임나윤,선임연구원,구미,소나개발팀,535,496,520,508,493,0,0,2551,2551,203,0,206,300
2025,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100324,서다인,S5(과장),거제,구매팀,526,498,481,506,503,0,0,2514,2514,264,0,175,300
2026,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100325,박우진,S4(대리),거제,전략기획팀,551,527,527,524,517,0,0,2646,2646,186,0,141,300
2027,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100326,정준서,S3(사원),거제,품질팀,465,496,478,544,521,0,0,2504,2504,259,0,239,300
2028,재량 근로시간제,202607,1주차(06월 29일~07월 05일),00100327,류윤서,선임연구원,거제,경영지원팀,565,546,539,505,584,0,0,2739,2739,212,0,436,300
2029,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100328,임예린,S7(부장),구미,Smart Vessel사업팀,477,499,487,507,481,0,0,2450,2450,279,0,179,300
2030,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100329,신시우,S3(사원),판교,기구설계팀,547,568,586,551,568,0,0,2819,2819,288,0,247,300
2031,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100330,이재현,S5(과장),구미,R&D 1팀,491,511,504,514,486,0,0,2506,2506,297,0,244,300
2032,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100331,구민준,S4(대리),판교,소나개발팀,482,487,437,490,487,0,0,2383,2383,182,0,63,300
2033,재량 근로시간제,202607,1주차(06월 29일~07월 05일),00100332,조예린,책임연구원,판교,구매팀,436,499,505,467,474,0,0,2381,2381,251,0,232,300
2034,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100333,안하윤,S5(과장),거제,R&D 1팀,494,483,445,533,469,0,0,2423,2423,273,0,240,300
2035,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100334,안재현,S6(차장),거제,구매팀,463,467,488,475,475,0,0,2368,2368,260,0,207,300
2036,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100335,전서윤,S3(사원),구미,Smart Vessel사업팀,513,475,502,514,481,0,0,2484,2484,238,0,170,300
2037,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100336,정채원,전문연구원,거제,소나개발팀,485,526,512,555,522,0,0,2599,2599,265,0,122,300
2038,탄력적 근로시간제,202607,1주차(06월 29일~07월 05일),00100337,류지훈,S4(대리),구미,해양SW1팀,571,546,567,543,541,199,0,2967,2768,225,0,292,300
2039,재량 근로시간제,202607,1주차(06월 29일~07월 05일),00100338,서도윤,S4(대리),거제,경영지원팀,508,504,517,484,525,0,0,2537,2537,220,0,260,300
2040,선택적 근로시간제,202607,1주차(06월 29일~07월 05일),00100339,류예린,S5(과장),구미,전략기획팀,509,492,547,543,501,0,0,2592,2592,261,0,169,300
2041,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00100000,송소율,상무,거제,소나개발팀,466,487,523,523,475,0,0,2473,2473,305,0,147,300
2042,재량 근로시간제,202607,2주차(07월 06일~07월 12일),00100001,류준서,부사장,거제,기구설계팀,523,562,574,535,512,0,0,2705,2705,230,0,98,300
2043,근태예외자,202607,2주차(07월 06일~07월 12일),00100002,조하람,전무,거제,Smart Vessel사업팀,491,450,508,475,538,0,0,2462,2462,193,0,86,300
2044,근태예외자,202607,2주차(07월 06일~07월 12일),00100003,권가은,부사장,거제,R&D 1팀,463,499,464,479,459,0,0,2364,2364,227,0,204,300
2045,근태예외자,202607,2주차(07월 06일~07월 12일),00100004,류나윤,전무,판교,해양SW2팀,493,509,509,497,527,0,0,2534,2534,221,0,238,300
2046,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00100005,박소율,부사장,판교,경영지원팀,506,524,533,569,548,0,0,2680,2680,261,0,223,300
2047,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00100006,신도윤,부사장,구미,구매팀,409,483,452,454,441,0,0,2240,2240,305,0,270,300
2048,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00100007,한윤서,부사장,판교,Smart Vessel사업팀,505,500,496,500,531,0,0,2531,2531,272,0,211,300
2049,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),00100008,박수아,부사장,거제,품질팀,477,517,539,502,522,0,0,2557,2557,181,0,165,300
2050,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00100009,배승우,전무,구미,Smart Vessel사업팀,524,514,523,466,521,0,0,2548,2548,187,0,134,300
2051,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00100010,오시우,S4(대리),판교,구매팀,499,503,469,497,473,0,0,2441,2441,272,0,319,300
2052,재량 근로시간제,202607,2주차(07월 06일~07월 12일),00100011,윤은서,S6(차장),구미,경영지원팀,582,530,515,511,592,0,0,2730,2730,194,0,260,300
2053,재량 근로시간제,202607,2주차(07월 06일~07월 12일),00100012,정서윤,S5(과장),구미,경영지원팀,52,4,34,11,0,516,496,1112,100,201,0,132,300
2054,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00100013,서우진,수석연구원,판교,기구설계팀,665,688,688,666,672,0,146,3525,3379,219,405,199,300
2055,재량 근로시간제,202607,2주차(07월 06일~07월 12일),00100014,류예린,S3(사원),구미,해양SW1팀,683,662,679,689,655,0,0,3368,3368,200,248,206,300
2056,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00100015,정하은,S4(대리),거제,해양SW1팀,646,679,654,634,673,0,0,3286,3286,224,166,205,300
2057,모성보호대상자,202607,2주차(07월 06일~07월 12일),00100016,홍은서,수석연구원,구미,R&D 1팀,599,572,580,625,586,0,45,3007,2962,203,0,283,300
2058,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00100017,최민준,S3(사원),거제,해양SW2팀,611,571,605,557,600,0,0,2944,2944,208,0,420,300
2059,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),00100018,조태윤,S3(사원),서울2,Smart Vessel사업팀,613,599,616,617,634,0,0,3079,3079,257,0,92,300
2060,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),00100019,황다인,S6(차장),거제,품질팀,618,650,685,584,645,68,106,3356,3182,192,236,159,300
2061,근태예외자,202607,2주차(07월 06일~07월 12일),00100020,황시우,S5(과장),구미,Smart Vessel사업팀,531,525,536,485,532,0,0,2609,2609,304,0,132,300
2062,모성보호대상자,202607,2주차(07월 06일~07월 12일),00100021,송서연,S5(과장),서울2,전략기획팀,499,511,454,470,475,0,0,2410,2410,188,0,276,300
2063,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),00100022,장가은,S7(부장),서울2,기구설계팀,506,572,512,541,602,0,0,2734,2734,230,0,166,300
2064,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),00100023,한우진,수석연구원,판교,품질팀,536,515,550,502,521,0,0,2624,2624,257,0,164,300
2065,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),00100024,윤준서,S6(차장),판교,해양SW2팀,496,533,470,514,474,0,0,2487,2487,185,0,215,300
2066,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00100025,황건우,S5(과장),판교,품질팀,527,538,496,529,514,0,0,2603,2603,193,0,210,300
2067,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00100026,오가은,S3(사원),서울2,전략기획팀,497,519,476,526,515,0,0,2533,2533,266,0,199,300
2068,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00100027,전민준,S3(사원),구미,Smart Vessel사업팀,453,513,533,455,496,0,0,2450,2450,235,0,72,300
2069,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00100028,서준서,S5(과장),판교,품질팀,482,525,491,475,497,0,0,2471,2471,295,0,161,300
2070,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00100029,서다인,S5(과장),거제,해양SW1팀,600,524,537,522,530,0,0,2713,2713,190,0,117,300
2071,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),00100030,정다인,S5(과장),판교,Smart Vessel사업팀,505,507,494,503,467,0,0,2476,2476,262,0,78,300
2072,"선택적 근로시간제,탄력적 근로시간제",202607,2주차(07월 06일~07월 12일),00100031,오하윤,전문연구원,거제,해양SW1팀,574,544,551,574,544,0,0,2786,2786,289,0,238,300
2073,모성보호대상자,202607,2주차(07월 06일~07월 12일),00100032,최지민,S5(과장),구미,해양SW1팀,619,530,538,550,538,0,0,2774,2774,189,0,207,300
2074,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00100033,임채원,S5(과장),판교,해양SW2팀,506,478,445,464,420,0,0,2312,2312,217,0,255,300
2075,재량 근로시간제,202607,2주차(07월 06일~07월 12일),00100034,오다인,S7(부장),구미,품질팀,507,496,536,504,494,0,0,2537,2537,259,0,147,300
2076,재량 근로시간제,202607,2주차(07월 06일~07월 12일),00100035,송하윤,S6(차장),거제,R&D 1팀,487,545,522,515,493,0,0,2563,2563,265,0,182,300
2077,재량 근로시간제,202607,2주차(07월 06일~07월 12일),00100036,정예린,S5(과장),판교,소나개발팀,505,543,538,526,542,0,0,2653,2653,275,0,140,300
2078,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),00100037,안予진,S3(사원),판교,전략기획팀,520,559,527,506,529,0,0,2642,2642,216,0,134,300
2079,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),00100038,이재현,전문연구원,판교,Smart Vessel사업팀,518,513,496,477,482,0,0,2487,2487,285,0,105,300
2080,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00100039,한준서,S5(과장),구미,R&D 1팀,496,515,461,485,517,0,0,2474,2474,192,0,205,300
2081,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00100040,윤건우,S7(부장),거제,경영지원팀,519,552,526,557,532,0,0,2686,2686,239,0,226,300
2082,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00100041,권동현,책임연구원,판교,해양SW2팀,476,454,479,499,484,0,0,2392,2392,187,0,179,300
2083,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00100042,최하윤,S3(사원),거제,해양SW2팀,454,465,482,442,529,0,0,2372,2372,205,0,267,300
2084,모성보호대상자,202607,2주차(07월 06일~07월 12일),00100043,윤재현,책임연구원,구미,품질팀,484,555,498,532,559,0,0,2627,2627,259,0,233,300
2085,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00100044,구서윤,S5(과장),구미,경영지원팀,511,542,550,547,522,0,0,2672,2672,296,0,290,300
2086,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),00100045,오서연,선임연구원,구미,구매팀,454,493,411,454,458,0,0,2269,2269,186,0,168,300
2087,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00100046,전현우,S4(대리),거제,경영지원팀,536,488,511,513,518,0,0,2567,2567,217,0,220,300
2088,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00100047,최유진,S5(과장),구미,Smart Vessel사업팀,566,511,484,502,553,0,0,2615,2615,199,0,76,300
2089,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00100048,신건우,S4(대리),서울2,소나개발팀,548,514,491,508,504,0,0,2566,2566,287,0,119,300
2090,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),00100049,박수아,S5(과장),서울2,R&D 1팀,468,502,541,488,482,0,0,2482,2482,256,0,227,300
2091,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),00100050,홍유진,S3(사원),거제,해양SW1팀,555,547,442,571,565,0,0,2679,2679,250,0,292,300
2092,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00100051,최다인,전문연구원,거제,Smart Vessel사업팀,486,469,459,509,501,0,0,2424,2424,207,0,97,300
2093,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00100052,이채원,S3(사원),거제,R&D 1팀,496,483,512,511,493,0,0,2495,2495,215,0,279,300
2094,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),00100053,홍나윤,책임연구원,구미,해양SW1팀,531,512,521,542,557,0,0,2664,2664,253,0,295,300
2095,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),00100054,오서연,S5(과장),구미,해양SW2팀,487,482,523,445,476,0,0,2413,2413,213,0,213,300
2096,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),00100055,조予진,선임연구원,구미,소나개발팀,478,520,523,502,501,0,0,2524,2524,260,0,147,300
2097,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),00100056,황은서,S4(대리),구미,경영지원팀,585,534,548,538,541,0,0,2746,2746,229,0,315,300
2098,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00100057,구지민,선임연구원,판교,기구설계팀,533,531,503,562,566,0,0,2696,2696,254,0,93,300
2099,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),00100058,홍건우,S5(과장),서울2,품질팀,535,510,519,514,521,0,0,2599,2599,215,0,124,300
2100,"선택적 근로시간제,탄력적 근로시간제",202607,2주차(07월 06일~07월 12일),00100059,배현우,S5(과장),구미,소나개발팀,505,568,533,550,566,0,0,2722,2722,290,0,208,300
2101,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00100060,김건우,S6(차장),구미,기구설계팀,497,550,480,562,554,0,0,2642,2642,237,0,112,300
