No.,구분,년월,주차,사번,이름,직급,사업장,부서명,월,화,수,목,금,토,일,주확정근무시간,평일확정근무시간,법정휴게시간,비업무_기타,비업무,비업무(중식)
1611,"선택적 근로시간제,탄력적 근로시간제",202607,2주차(07월 06일~07월 12일),00200266,류재현,S3(사원),판교,R&D 1팀,771,410,394,983,430,0,0,2989,2989,233,0,71,300
1612,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00200267,황윤서,책임연구원,서울2,경영지원팀,736,460,340,731,617,0,0,2883,2883,253,0,111,300
1613,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),00200268,신은서,S4(대리),서울2,R&D 1팀,664,665,665,347,500,249,0,3090,2841,228,0,79,300
1614,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),00200269,서시온,선임연구원,판교,해양SW2팀,722,575,607,440,491,113,0,2950,2837,217,0,170,300
1615,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00200270,류다인,S5(과장),구미,R&D 1팀,370,628,604,595,357,0,80,2635,2555,308,0,126,300
1616,모성보호대상자,202607,2주차(07월 06일~07월 12일),00200271,장소율,S3(사원),판교,R&D 1팀,625,710,413,399,637,0,0,2783,2783,221,0,128,300
1617,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00200272,신은서,S5(과장),구미,해양SW1팀,376,549,526,503,361,238,0,2552,2314,251,0,119,300
1618,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00200273,배예린,전문연구원,판교,R&D 1팀,820,402,797,430,598,0,0,3046,3046,305,0,156,300
1619,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00200274,정하윤,S3(사원),판교,해양SW1팀,345,589,418,819,461,0,0,2632,2632,191,0,68,300
1620,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00200275,안우진,S3(사원),구미,기구설계팀,548,590,638,527,571,179,0,3055,2875,307,0,59,300
1621,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),00200276,이태윤,책임연구원,판교,소나개발팀,491,550,362,584,796,0,190,2972,2782,310,0,133,300
1622,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),00200277,류승우,S3(사원),거제,Smart Vessel사업팀,380,527,478,713,782,169,0,3047,2879,232,0,143,300
1623,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00200278,송하은,S3(사원),구미,Smart Vessel사업팀,569,412,683,501,490,0,0,2656,2656,218,0,31,300
1624,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),00200279,한예린,전문연구원,구미,해양SW2팀,404,500,657,629,695,0,0,2885,2885,307,0,44,300
1625,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00200280,조하람,S5(과장),판교,품질팀,576,906,375,816,403,0,0,3076,3076,235,0,45,300
1626,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),00200281,구도윤,S5(과장),서울2,해양SW1팀,385,371,900,631,601,98,134,3120,2887,242,0,52,300
1627,모성보호대상자,202607,2주차(07월 06일~07월 12일),00200282,홍재현,S6(차장),구미,해양SW1팀,497,285,749,700,519,0,0,2750,2750,216,0,42,300
1628,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00200283,서하은,S3(사원),거제,해양SW2팀,590,577,580,460,719,0,0,2925,2925,286,0,88,300
1629,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00200284,송은서,S5(과장),구미,소나개발팀,500,499,544,493,461,0,143,2640,2497,284,0,54,300
1630,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),00200285,조건우,선임연구원,구미,전략기획팀,536,407,476,859,380,277,0,2935,2658,217,0,32,300
1631,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00200286,한동현,S4(대리),구미,경영지원팀,566,381,686,900,530,0,0,3063,3063,301,0,156,300
1632,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00200287,최하은,S3(사원),판교,해양SW2팀,574,523,610,890,467,0,0,3064,3064,200,0,178,300
1633,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00200288,박하람,S7(부장),거제,소나개발팀,289,544,406,348,672,259,0,2518,2259,225,0,179,300
1634,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00200289,윤채원,S3(사원),구미,Smart Vessel사업팀,666,340,648,527,671,131,0,2983,2852,185,0,52,300
1635,"선택적 근로시간제,탄력적 근로시간제",202607,2주차(07월 06일~07월 12일),00200290,오도윤,S6(차장),거제,Smart Vessel사업팀,552,509,666,491,611,101,0,2930,2830,279,0,159,300
1636,"선택적 근로시간제,탄력적 근로시간제",202607,2주차(07월 06일~07월 12일),00200291,김재현,S6(차장),거제,R&D 1팀,688,741,439,553,521,0,0,2941,2941,286,0,58,300
1637,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),00200292,이준서,S4(대리),구미,해양SW2팀,474,641,817,473,382,201,0,2989,2788,212,0,158,300
1638,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),00200293,김시우,책임연구원,구미,소나개발팀,341,632,619,603,864,0,0,3059,3059,305,0,43,300
1639,재량 근로시간제,202607,2주차(07월 06일~07월 12일),00200294,박수아,S3(사원),구미,해양SW1팀,422,389,831,718,641,0,0,3001,3001,253,0,40,300
1640,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00200295,최다은,S5(과장),거제,해양SW1팀,349,550,802,737,611,0,0,3049,3049,199,0,74,300
1641,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),00200296,정다은,S4(대리),구미,전략기획팀,481,733,550,589,593,169,0,3116,2947,200,0,62,300
1642,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00200297,윤가은,선임연구원,판교,구매팀,702,455,672,301,484,0,0,2614,2614,217,0,119,300
1643,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00200298,강예린,전문연구원,서울2,Smart Vessel사업팀,702,631,766,614,398,0,0,3110,3110,224,0,149,300
1644,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),00200299,조시온,책임연구원,판교,R&D 1팀,625,391,641,796,386,61,0,2900,2839,212,0,31,300
1645,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00200300,이현우,전문연구원,거제,R&D 1팀,647,534,584,616,671,0,0,3052,3052,241,0,85,300
1646,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),00200301,임태윤,S7(부장),구미,품질팀,847,443,832,571,427,0,0,3120,3120,293,0,95,300
1647,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00200302,장지민,S5(과장),구미,품질팀,468,554,692,396,733,0,121,2965,2844,311,0,146,300
1648,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00200303,홍시우,S7(부장),구미,구매팀,827,466,366,415,775,160,101,3110,2850,237,0,100,300
1649,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00200304,서은서,S6(차장),구미,경영지원팀,700,442,325,493,440,0,0,2400,2400,299,0,93,300
1650,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00200305,서하은,S3(사원),구미,경영지원팀,595,844,614,437,472,0,0,2963,2963,311,0,82,300
1651,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00200306,오다인,S6(차장),구미,품질팀,1040,463,683,490,444,0,0,3120,3120,208,0,20,300
1652,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00200307,장우진,S3(사원),구미,구매팀,712,796,631,344,419,0,0,2901,2901,208,0,141,300
1653,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00200308,서하람,S4(대리),거제,R&D 1팀,696,407,815,457,533,0,0,2908,2908,199,0,151,300
1654,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00200309,임건우,S5(과장),거제,소나개발팀,392,602,780,715,459,0,0,2948,2948,262,0,62,300
1655,재량 근로시간제,202607,2주차(07월 06일~07월 12일),00200310,윤다인,S4(대리),구미,전략기획팀,469,389,559,875,548,0,0,2840,2840,295,0,61,300
1656,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00200311,정민재,S3(사원),거제,품질팀,413,564,515,549,442,0,0,2483,2483,253,0,128,300
1657,재량 근로시간제,202607,2주차(07월 06일~07월 12일),00200312,안태윤,S5(과장),거제,소나개발팀,454,493,402,757,535,126,0,2766,2640,259,0,40,300
1658,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),00200313,이시온,S4(대리),판교,구매팀,429,492,587,762,850,0,0,3120,3120,218,0,153,300
1659,재량 근로시간제,202607,2주차(07월 06일~07월 12일),00200314,류서윤,S6(차장),구미,해양SW1팀,300,512,598,461,559,0,61,2491,2429,286,0,23,300
1660,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00200315,권민재,S3(사원),구미,해양SW1팀,536,655,407,884,638,0,0,3120,3120,236,0,70,300
1661,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00200316,박소율,S6(차장),판교,해양SW2팀,451,494,478,412,589,0,0,2423,2423,215,0,127,300
1662,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00200317,신서연,S3(사원),거제,전략기획팀,305,581,408,671,581,0,0,2546,2546,294,0,89,300
1663,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00200318,김시온,S3(사원),판교,R&D 1팀,565,689,352,409,553,198,0,2766,2568,260,0,153,300
1664,재량 근로시간제,202607,2주차(07월 06일~07월 12일),00200319,전하윤,S3(사원),거제,Smart Vessel사업팀,607,629,796,508,581,0,0,3120,3120,229,0,62,300
1665,재량 근로시간제,202607,2주차(07월 06일~07월 12일),00200320,황하윤,선임연구원,구미,R&D 1팀,677,727,581,644,284,0,0,2912,2912,194,0,41,300
1666,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00200321,장수아,S3(사원),판교,구매팀,820,632,669,471,373,73,0,3038,2965,307,0,103,300
1667,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00200322,신태윤,S4(대리),판교,경영지원팀,436,311,734,307,662,0,0,2449,2449,239,0,117,300
1668,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00200323,신하람,S4(대리),거제,해양SW1팀,506,470,866,560,664,0,0,3068,3068,233,0,28,300
1669,모성보호대상자,202607,2주차(07월 06일~07월 12일),00200324,임유진,수석연구원,거제,경영지원팀,386,674,495,793,634,0,0,2982,2982,265,0,160,300
1670,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00200325,임승우,S7(부장),판교,해양SW2팀,548,778,373,599,638,104,0,3042,2938,217,0,59,300
1671,모성보호대상자,202607,2주차(07월 06일~07월 12일),00200326,권지민,S6(차장),서울2,전략기획팀,771,434,652,424,771,0,0,3052,3052,236,0,19,300
1672,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00200327,조다은,S6(차장),구미,해양SW1팀,286,621,665,598,537,222,0,2930,2708,241,0,43,300
1673,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00200328,안민재,S3(사원),판교,해양SW1팀,628,454,770,722,445,0,65,3083,3019,258,0,141,300
1674,재량 근로시간제,202607,2주차(07월 06일~07월 12일),00200329,권유진,책임연구원,서울2,해양SW1팀,791,552,455,670,631,0,0,3099,3099,276,0,119,300
1675,재량 근로시간제,202607,2주차(07월 06일~07월 12일),00200330,강수아,S4(대리),서울2,해양SW2팀,703,476,602,529,792,0,0,3102,3102,249,0,29,300
1676,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00200331,배지민,S7(부장),구미,경영지원팀,689,693,410,497,563,0,0,2852,2852,218,0,29,300
1677,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),00200332,이시온,S6(차장),구미,전략기획팀,482,475,647,815,502,0,0,2921,2921,206,0,42,300
1678,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00200333,황준서,S4(대리),구미,품질팀,728,502,410,630,638,0,0,2908,2908,288,0,158,300
1679,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00200334,임동현,S5(과장),판교,경영지원팀,523,546,237,458,551,275,0,2591,2315,295,0,134,300
1680,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),00200335,한민준,S3(사원),판교,소나개발팀,894,388,439,629,543,0,0,2894,2894,187,0,101,300
1681,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),00200000,홍재현,상무,거제,품질팀,671,640,318,694,272,235,0,2830,2594,299,0,38,300
1682,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200001,류시온,상무,거제,전략기획팀,497,382,949,719,574,0,0,3121,3121,263,1,149,300
1683,근태예외자,202607,3주차(07월 13일~07월 19일),00200002,최현우,부사장,구미,경영지원팀,782,419,629,390,793,0,0,3013,3013,206,0,139,300
1684,근태예외자,202607,3주차(07월 13일~07월 19일),00200003,배동현,상무,구미,경영지원팀,601,602,494,452,312,0,0,2462,2462,206,0,106,300
1685,근태예외자,202607,3주차(07월 13일~07월 19일),00200004,서지훈,상무,구미,구매팀,545,394,834,688,635,0,0,3097,3097,290,0,101,300
1686,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200005,임현우,부사장,구미,품질팀,526,567,800,563,522,0,0,2979,2979,260,0,37,300
1687,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),00200006,김가은,전무,판교,해양SW1팀,674,565,685,379,570,192,0,3065,2873,220,0,157,300
1688,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),00200007,류시온,전무,거제,경영지원팀,434,706,635,730,289,0,0,2794,2794,288,0,92,300
1689,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200008,서건우,상무,거제,구매팀,634,576,281,402,507,0,0,2400,2400,310,0,161,300
1690,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200009,안서연,전문연구원,서울2,전략기획팀,481,581,386,409,445,268,0,2570,2302,185,0,149,300
1691,"선택적 근로시간제,탄력적 근로시간제",202607,3주차(07월 13일~07월 19일),00200010,배재현,S6(차장),판교,해양SW1팀,631,449,664,550,652,0,0,2945,2945,231,0,28,300
1692,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200011,윤소율,S7(부장),거제,구매팀,462,613,333,620,431,0,0,2459,2459,247,0,77,300
1693,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200012,장은서,S6(차장),거제,경영지원팀,565,550,398,554,596,0,0,2662,2662,294,0,128,300
1694,모성보호대상자,202607,3주차(07월 13일~07월 19일),00200013,구하람,S6(차장),거제,기구설계팀,747,506,679,702,458,0,0,3092,3092,181,0,95,300
1695,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200014,장민준,전문연구원,거제,구매팀,562,290,482,391,676,0,0,2400,2400,231,0,101,300
1696,재량 근로시간제,202607,3주차(07월 13일~07월 19일),00200015,황가은,S3(사원),서울2,전략기획팀,614,575,569,482,553,0,0,2793,2793,271,0,38,300
1697,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200016,안시온,책임연구원,판교,기구설계팀,496,298,541,517,601,143,0,2596,2453,226,0,148,300
1698,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200017,임동현,전문연구원,거제,R&D 1팀,671,491,542,385,552,175,148,2965,2642,260,0,54,300
1699,"선택적 근로시간제,탄력적 근로시간제",202607,3주차(07월 13일~07월 19일),00200018,장승우,S5(과장),거제,Smart Vessel사업팀,489,520,364,625,638,268,0,2903,2636,301,0,176,300
1700,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200019,박수아,책임연구원,서울2,해양SW1팀,317,522,635,724,410,0,0,2609,2609,242,0,46,300
1701,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200020,정승우,수석연구원,구미,품질팀,556,681,413,792,360,0,0,2802,2802,299,0,89,300
1702,"선택적 근로시간제,탄력적 근로시간제",202607,3주차(07월 13일~07월 19일),00200021,박준서,책임연구원,구미,Smart Vessel사업팀,525,686,791,644,376,0,0,3022,3022,209,0,49,300
1703,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),00200022,장성민,S4(대리),구미,전략기획팀,570,674,355,645,663,152,0,3058,2906,205,0,130,300
1704,모성보호대상자,202607,3주차(07월 13일~07월 19일),00200023,구지민,S3(사원),거제,품질팀,387,744,667,451,311,0,0,2560,2560,278,0,25,300
1705,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),00200024,임유진,S5(과장),거제,경영지원팀,654,395,783,529,758,0,0,3120,3120,233,0,84,300
1706,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),00200025,안민재,S5(과장),서울2,해양SW1팀,439,693,641,692,395,0,0,2861,2861,284,0,51,300
1707,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),00200026,서민준,S5(과장),거제,해양SW1팀,493,432,632,554,290,0,0,2400,2400,200,0,137,300
1708,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),00200027,오성민,책임연구원,판교,구매팀,431,396,929,496,819,0,0,3071,3071,270,0,157,300
1709,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),00200028,한나윤,책임연구원,구미,소나개발팀,365,697,446,844,739,0,0,3091,3091,211,0,145,300
1710,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200029,류시우,S5(과장),거제,Smart Vessel사업팀,274,618,680,334,687,0,0,2593,2593,187,0,56,300
1711,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200030,권우진,S3(사원),구미,R&D 1팀,710,470,602,622,347,0,153,2904,2751,218,0,19,300
1712,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),00200031,조예린,S6(차장),거제,Smart Vessel사업팀,410,743,406,755,807,0,0,3120,3120,214,0,172,300
1713,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),00200032,권준서,S3(사원),서울2,R&D 1팀,670,752,547,562,373,0,0,2904,2904,286,0,66,300
1714,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),00200033,조지민,S5(과장),구미,소나개발팀,538,326,716,767,642,96,0,3086,2990,296,0,56,300
1715,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200034,송민재,S3(사원),구미,해양SW1팀,604,618,667,520,631,0,0,3039,3039,190,0,65,300
1716,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200035,강건우,수석연구원,구미,구매팀,763,535,451,630,668,0,0,3047,3047,265,0,111,300
1717,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200036,한하람,S5(과장),구미,구매팀,529,592,556,679,583,0,0,2938,2938,219,0,67,300
1718,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200037,최다은,S5(과장),판교,R&D 1팀,723,516,718,417,631,0,0,3005,3005,304,0,47,300
1719,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),00200038,신예린,S4(대리),판교,Smart Vessel사업팀,387,716,664,694,395,0,0,2855,2855,265,0,151,300
1720,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),00200039,송다은,선임연구원,판교,품질팀,446,455,907,463,823,0,0,3092,3092,277,0,112,300
1721,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200040,류현우,S3(사원),거제,기구설계팀,494,544,455,620,362,0,0,2475,2475,223,0,122,300
1722,재량 근로시간제,202607,3주차(07월 13일~07월 19일),00200041,최서윤,S6(차장),구미,R&D 1팀,529,462,580,587,599,217,0,2974,2758,201,0,71,300
1723,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200042,홍재현,S3(사원),판교,소나개발팀,595,733,423,565,514,209,0,3038,2830,185,0,109,300
1724,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200043,임동현,S5(과장),거제,기구설계팀,849,631,393,727,521,0,0,3120,3120,281,0,95,300
1725,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200044,장민재,S3(사원),구미,기구설계팀,767,497,525,462,533,0,0,2783,2783,197,0,98,300
1726,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200045,임소율,선임연구원,구미,소나개발팀,398,718,637,380,719,0,0,2851,2851,292,0,27,300
1727,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),00200046,한다인,S3(사원),거제,R&D 1팀,506,454,364,778,904,0,0,3006,3006,253,0,78,300
1728,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200047,한다은,S6(차장),구미,전략기획팀,401,845,397,619,658,0,116,3036,2920,257,0,40,300
1729,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200048,배가은,S6(차장),서울2,구매팀,425,726,353,505,743,0,0,2752,2752,286,0,110,300
1730,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200049,이서윤,수석연구원,구미,기구설계팀,482,604,520,612,474,0,0,2691,2691,297,0,121,300
1731,재량 근로시간제,202607,3주차(07월 13일~07월 19일),00200050,최나윤,수석연구원,판교,기구설계팀,418,978,731,437,374,0,110,3049,2939,181,0,55,300
1732,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),00200051,송윤서,S7(부장),거제,품질팀,532,429,554,721,751,0,0,2987,2987,228,0,158,300
1733,"선택적 근로시간제,탄력적 근로시간제",202607,3주차(07월 13일~07월 19일),00200052,강소율,S3(사원),판교,소나개발팀,683,668,560,559,536,0,0,3005,3005,284,0,46,300
1734,재량 근로시간제,202607,3주차(07월 13일~07월 19일),00200053,김서윤,S3(사원),거제,해양SW1팀,533,466,682,821,510,0,0,3011,3011,269,0,34,300
1735,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),00200054,윤민재,S6(차장),거제,품질팀,838,596,514,496,457,213,0,3114,2901,265,0,87,300
1736,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200055,배은서,S6(차장),구미,해양SW1팀,608,358,820,382,648,0,0,2816,2816,307,0,178,300
1737,재량 근로시간제,202607,3주차(07월 13일~07월 19일),00200056,장하람,수석연구원,구미,해양SW1팀,656,412,540,827,376,267,0,3077,2810,280,0,40,300
1738,"선택적 근로시간제,탄력적 근로시간제",202607,3주차(07월 13일~07월 19일),00200057,강도윤,S5(과장),구미,품질팀,689,714,634,625,448,0,0,3110,3110,277,0,172,300
1739,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200058,홍동현,S6(차장),판교,R&D 1팀,368,554,325,418,779,293,0,2738,2445,194,0,133,300
1740,재량 근로시간제,202607,3주차(07월 13일~07월 19일),00200059,황하은,S3(사원),거제,소나개발팀,329,653,538,627,385,0,0,2532,2532,250,0,50,300
1741,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200060,구가은,선임연구원,판교,R&D 1팀,674,632,508,523,729,0,0,3066,3066,250,0,107,300
1742,"선택적 근로시간제,탄력적 근로시간제",202607,3주차(07월 13일~07월 19일),00200061,한준서,책임연구원,거제,해양SW2팀,378,770,341,682,535,0,203,2909,2705,215,0,159,300
1743,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200062,황나윤,S4(대리),거제,경영지원팀,589,410,521,469,758,0,0,2747,2747,198,0,155,300
1744,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200063,오민재,S3(사원),구미,구매팀,656,665,513,620,343,0,0,2797,2797,223,0,63,300
1745,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200064,송건우,전문연구원,구미,해양SW1팀,794,776,407,439,365,0,0,2782,2782,263,0,174,300
1746,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200065,송다은,S3(사원),서울2,Smart Vessel사업팀,788,524,546,391,516,297,0,3062,2765,259,0,104,300
1747,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200066,서태윤,전문연구원,구미,전략기획팀,518,928,514,731,381,0,0,3073,3073,239,0,152,300
1748,재량 근로시간제,202607,3주차(07월 13일~07월 19일),00200067,안재현,S5(과장),판교,R&D 1팀,415,371,728,379,801,0,0,2695,2695,298,0,133,300
1749,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200068,임도윤,S3(사원),구미,구매팀,411,589,349,418,892,0,0,2658,2658,205,0,160,300
1750,"선택적 근로시간제,탄력적 근로시간제",202607,3주차(07월 13일~07월 19일),00200069,임현우,S7(부장),구미,해양SW2팀,461,742,512,395,340,0,0,2449,2449,274,0,102,300
1751,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),00200070,전하람,S4(대리),구미,구매팀,625,412,584,443,1002,0,0,3065,3065,208,0,146,300
1752,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200071,강서연,책임연구원,판교,품질팀,647,567,346,500,578,294,0,2932,2638,246,0,97,300
1753,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200072,최민준,S3(사원),구미,R&D 1팀,380,670,502,663,685,182,0,3082,2900,223,0,160,300
1754,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200073,송하윤,전문연구원,구미,Smart Vessel사업팀,296,427,537,433,577,174,0,2445,2271,203,0,122,300
1755,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200074,황재현,S6(차장),구미,해양SW2팀,725,680,345,546,782,0,0,3078,3078,201,0,161,300
1756,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200075,홍소율,수석연구원,구미,Smart Vessel사업팀,433,446,756,927,558,0,0,3120,3120,305,0,166,300
1757,"선택적 근로시간제,탄력적 근로시간제",202607,3주차(07월 13일~07월 19일),00200076,윤성민,S4(대리),구미,경영지원팀,576,579,605,308,521,262,154,3005,2590,239,0,157,300
1758,모성보호대상자,202607,3주차(07월 13일~07월 19일),00200077,박지훈,S7(부장),서울2,경영지원팀,410,685,607,622,605,167,0,3095,2928,269,0,160,300
1759,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200078,장우진,전문연구원,판교,Smart Vessel사업팀,399,382,694,677,520,0,0,2672,2672,253,0,105,300
1760,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200079,한시온,S3(사원),거제,구매팀,658,693,514,548,706,0,0,3119,3119,285,0,169,300
1761,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),00200080,윤성민,S5(과장),구미,해양SW1팀,787,515,679,428,484,0,0,2893,2893,271,0,178,300
1762,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200081,조하윤,S7(부장),거제,품질팀,659,545,366,788,490,0,121,2970,2849,308,0,64,300
1763,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),00200082,신수아,S5(과장),거제,전략기획팀,758,657,512,556,572,0,0,3055,3055,244,0,59,300
1764,"선택적 근로시간제,탄력적 근로시간제",202607,3주차(07월 13일~07월 19일),00200083,장하윤,S4(대리),구미,Smart Vessel사업팀,390,629,329,511,369,0,196,2423,2228,238,0,127,300
1765,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200084,송소율,S5(과장),구미,기구설계팀,451,695,613,588,608,0,0,2954,2954,253,0,70,300
1766,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200085,서서연,S4(대리),거제,전략기획팀,443,974,385,449,869,0,0,3120,3120,245,0,35,300
1767,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),00200086,최시온,S5(과장),거제,품질팀,703,392,613,456,665,0,180,3008,2828,261,0,134,300
1768,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),00200087,오윤서,수석연구원,거제,R&D 1팀,589,456,553,408,785,196,0,2986,2791,246,0,47,300
1769,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200088,장건우,S3(사원),판교,구매팀,617,650,793,424,447,0,0,2931,2931,233,0,140,300
1770,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200089,황하람,S3(사원),거제,전략기획팀,457,848,328,685,626,0,0,2944,2944,185,0,108,300
1771,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200090,배수아,S4(대리),판교,소나개발팀,562,601,677,660,524,95,0,3120,3025,250,0,87,300
1772,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),00200091,장가은,S4(대리),판교,해양SW2팀,366,785,611,881,342,0,0,2986,2986,248,0,124,300
